11,1335.8987,431.0423,446.54138,1314.9231,462.78702,284.6581,1337.006,475.94305,246.74449,1365.0242,540.1008,293.59894,910.401,547.4038,468.2008,889.11914,443.8891,454.2684,1309.1697,502.0255,409.56784,1287.5089,421.2442,376.82156,990.21185,556.9274,471.77734,1047.6342,539.90283,423.3037,1163.7883,520.618,398.17828,1106.5925,544.51605,444.62582,1339.2576,495.49,211.17415,1365.6345,544.6752,255.34853,908.60187,564.4265,670.80646,867.08276,559.9186,644.5058,850.22516,551.45135,547.3105,905.7387,559.64246,572.72217,17.913673,-14.62424,17.375048,1722.1328,-14.719849,106.77167,17.325388,1138.3091,17.23872
12,1327.4749,433.65036,447.90536,1305.5603,462.61517,285.86908,1327.1189,475.47134,247.59288,1353.8164,541.398,293.44684,900.01447,546.7857,465.2191,880.2752,442.65863,453.73035,1299.0658,503.69153,410.05582,1278.9862,422.1774,378.74664,979.8758,557.5699,468.80136,1037.1669,539.663,420.9936,1153.5479,520.91907,396.9344,1096.1354,546.03546,441.6968,1329.0579,495.03876,211.65753,1354.322,545.43353,255.14964,904.0397,564.0783,669.2436,861.61194,559.43164,644.6123,841.1987,550.03094,547.2264,899.2683,559.10376,568.95294,17.947014,-14.629906,17.362516,1722.1106,-14.762508,106.76197,17.333967,1138.336,17.272636
13,1318.8068,436.39142,448.68585,1295.0253,462.96072,286.3774,1316.683,475.37695,247.89279,1342.2667,542.5604,292.65634,889.0824,546.14276,463.04193,871.30316,441.55023,453.7183,1288.8091,505.51932,409.9243,1270.2323,423.04507,380.2399,968.9835,557.8614,466.16965,1026.4539,539.47723,419.13464,1143.0221,521.1113,395.7459,1085.4128,547.1515,438.99884,1318.1512,494.47327,211.61276,1342.5151,546.2392,254.25668,899.18713,564.055,667.7174,855.65454,559.2438,645.2158,832.41943,548.6291,548.5329,892.2094,558.9437,568.5054,17.930412,-14.6661825,17.370012,1722.1289,-14.751034,106.77061,17.33559,1138.3374,17.272951
14,1309.9429,438.9551,448.86447,1285.3137,463.1262,286.32837,1305.6476,475.02472,247.64783,1330.4093,543.5711,291.17932,877.9236,545.43036,461.91843,862.37726,440.51266,454.26505,1278.5087,507.24902,409.67157,1260.7852,424.766,381.03827,958.53986,557.8979,464.27036,1015.547,539.32996,417.74576,1132.3447,521.48566,394.55646,1074.5431,547.8393,436.54602,1306.6902,493.8666,211.04736,1330.2821,546.8153,252.78912,894.63416,563.8682,667.18677,849.141,559.2574,646.2435,823.91895,547.14075,550.2796,884.6434,558.93787,569.41675,17.974728,-14.644378,17.3842,1722.1344,-14.73307,106.76989,17.33168,1138.3147,17.269075
15,1300.8093,441.62653,448.32178,1274.4181,463.3607,285.73334,1294.1909,475.28232,246.80621,1318.3872,544.5349,289.18234,866.86865,544.7822,461.9535,853.348,439.4209,455.36234,1268.0521,508.9171,408.618,1251.0453,426.27704,381.17984,946.80286,558.24915,462.68658,1004.6205,538.998,416.64737,1121.4038,521.9744,393.512,1063.707,548.23364,434.6149,1294.6917,493.63412,209.49586,1317.8871,547.25385,250.75381,889.8841,564.0936,666.9475,842.3406,558.4429,647.0833,815.5295,545.6067,552.2428,876.6312,558.69995,570.8709,17.946732,-14.580238,17.393234,1722.1329,-14.680996,106.760315,17.3497,1138.3348,17.28087
16,1291.7235,443.87677,447.0294,1263.9513,463.94342,284.21957,1282.2389,475.36697,245.2771,1306.2382,545.56067,286.7165,855.91205,544.03534,463.11432,844.4486,438.23218,456.88727,1257.5509,510.48795,406.9602,1241.3433,427.16635,380.93512,936.1281,557.9412,461.845,993.62115,538.6763,415.95364,1110.3188,522.4014,392.49933,1052.4971,548.44434,433.6035,1282.6995,492.94824,207.86334,1305.3105,547.70953,248.22118,885.079,564.0587,667.094,835.3839,557.3111,648.31323,807.0393,543.9353,554.2458,867.99756,558.9985,572.42377,17.997606,-14.490657,17.418232,1722.1583,-14.621977,106.741745,17.335833,1138.3168,17.27507
17,1282.4214,445.99097,445.00192,1251.7432,464.16388,282.85684,1269.9323,475.453,243.17741,1293.957,546.4188,283.59814,845.2684,543.25165,465.1581,834.7458,436.66833,459.1805,1247.1339,511.90506,404.775,1231.3236,428.32538,379.8633,925.2124,557.5472,461.76904,982.48114,538.2382,415.2151,1099.0642,522.7619,391.45572,1041.5009,548.6372,432.8959,1269.78,492.73105,205.58333,1292.3688,548.1811,245.03479,879.9671,563.92474,667.7207,828.3123,556.05676,649.9371,798.30615,542.2425,556.72736,859.4159,559.1623,574.0738,17.98392,-14.34497,17.395264,1722.1716,-14.576565,106.730965,17.342218,1138.3287,17.299576
18,1272.9489,447.8408,442.3839,1240.2357,464.8398,280.16043,1257.1432,475.7555,240.62086,1281.5433,547.0847,279.9922,835.0074,542.40607,468.04773,826.00256,435.45,461.69812,1236.6267,513.2391,401.97482,1220.8606,429.39297,378.2088,914.53455,557.1109,462.43796,971.47577,537.7771,415.44,1087.591,522.90533,390.52414,1030.3583,548.7704,432.7511,1256.3417,492.80124,202.5278,1279.2821,548.5365,241.41202,874.4849,563.8131,668.7348,821.28827,554.66455,651.92377,789.8566,540.219,559.4236,850.7151,559.00964,575.59467,18.152298,-14.404097,17.311096,1722.2166,-14.518503,106.71986,17.342916,1138.3298,17.262613
19,1263.5762,449.5962,438.99173,1227.1766,465.09274,277.63873,1244.3718,476.4212,237.202,1268.7085,547.7127,275.81967,825.147,541.5197,471.1349,817.69464,434.32666,464.76813,1226.0615,514.4917,398.72226,1210.2576,430.3066,375.95724,903.66705,556.2305,463.50595,960.59814,537.37885,416.0592,1076.0992,523.08813,389.42813,1019.3214,548.8614,433.28635,1242.1707,492.96655,199.38048,1265.6929,548.8895,237.16434,868.8121,563.65106,669.914,814.3362,553.151,654.4506,781.5357,538.1361,562.65405,842.24994,558.7273,577.50275,18.165997,-14.405171,17.322857,1722.2258,-14.502149,106.70044,17.342834,1138.3158,17.278479
20,1254.3086,451.05646,434.9726,1214.4623,465.50366,274.34073,1230.246,476.23264,233.73221,1255.3026,548.2734,271.11447,815.40875,540.5929,474.48495,808.4858,431.9009,468.01724,1215.4402,515.40643,394.90112,1199.5353,431.04224,373.05252,893.30005,555.48065,465.43887,949.6284,537.0903,417.72278,1064.5437,523.0965,388.5513,1008.2463,549.04156,434.1736,1227.6193,492.62885,195.71552,1251.2847,549.3682,232.5164,863.5685,563.6667,672.0683,807.5741,551.5949,657.45337,773.46704,536.1262,566.3091,834.20245,558.4136,579.8125,18.150892,-14.428993,17.355885,1722.2769,-14.466439,106.76788,17.32111,1138.3247,17.272873
21,1245.2777,452.4104,430.33517,1201.339,465.67822,270.68472,1215.9885,476.33273,229.68481,1241.2042,548.8519,265.95413,805.8992,539.454,478.19702,801.3536,431.06744,472.06146,1204.8369,516.26483,390.75522,1188.9312,431.6755,369.896,883.0866,554.53625,467.79202,938.3172,536.53546,418.4376,1053.1926,522.9074,387.81622,997.34973,548.95105,435.02097,1212.0156,492.51913,191.61334,1236.2356,549.66327,227.2739,858.68005,563.7465,674.57336,801.7955,550.37085,661.75586,765.7619,534.2387,570.5669,826.4624,558.0652,582.53394,18.143518,-14.432157,17.322775,1722.2515,-14.311536,106.54573,17.326555,1138.3357,17.256983
